,raceId,year,round,circuitId,race_name,race_date,race_time,driverId,driverRef,driver_dob,driver_nationality,driverst_points,driverst_position,driverst_wins,constructorId,csr_points,csr_status,constructorStandingsId,css_points,css_position,css_wins,constructorRef,cs_nationality,result_number,result_grid,result_position,result_positionText,result_positionOrder,result_points,result_laps,result_time,result_milliseconds,result_fastestLap,result_rank,result_fastestLapTime,result_fastestLapSpeed,qs_number,position,q1,q2,q3,total_laps,avg_lap_time,num_pit_stops,avg_pit_duration,driver_circuit_avg_result_point_before_race,driver_circuit_avg_pitstops_before_race,driver_avg_finish_pos_prior,is_podium,driver_podium_rate_prior,is_win,driver_win_rate_prior,driver_avg_finish_last_3,driver_experience_races,driver_experience_at_circuit,constructor_avg_finish_prior,circuit_country_nationality,is_home_gp,avg_temp,avg_windspeed,avg_precip,avg_humidity
765,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,846,norris,1999-11-13,British,48.0,7,0,1,9.0,\N,28201,59.0,4,0,mclaren,British,4,5,6,6,6,9.0,64,+12.231,7002496,55,1,1:14.693,160.834,4,5,1:12.927,1:12.266,1:11.849,64.0,109414.0,4.0,24.746333333333336,3.0,1.0,6.8076923076923075,0,0.19230769230769232,0,0.0,5.333333333333333,26,1,8.606060606060606,Monegasque,0,22.9,14.15,0.35,69.5
831,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,847,russell,1998-02-15,British,84.0,4,0,131,14.0,\N,28194,134.0,3,0,mercedes,German,63,6,5,5,5,10.0,64,+11.968,7002233,42,8,1:16.830,156.360,63,6,1:12.787,1:12.617,1:12.112,64.0,109409.890625,2.0,25.352,14.0,1.0,10.347826086956522,0,0.13043478260869565,0,0.0,4.0,23,1,4.7407407407407405,Monegasque,0,22.9,14.15,0.35,69.5
944,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,849,latifi,1995-06-29,Canadian,0.0,21,0,3,0.0,\N,28200,3.0,10,0,williams,British,6,19,15,15,15,0.0,63,\N,\N,43,18,1:18.579,152.880,6,19,1:14.403,\N,\N,63.0,111115.63492063493,4.0,33.34466666666667,15.0,1.0,15.208333333333334,0,0.0,0,0.0,15.333333333333334,24,1,13.03225806451613,Monegasque,0,22.9,14.15,0.35,69.5
962,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,852,tsunoda,2000-05-11,Japanese,11.0,12,0,213,0.0,\N,28198,17.0,7,0,alphatauri,Italian,22,11,17,17,17,0.0,63,\N,\N,61,2,1:15.334,159.465,22,11,1:13.110,1:12.797,\N,63.0,111476.55555555556,4.0,25.451666666666668,16.0,1.0,11.434782608695652,0,0.0,0,0.0,9.666666666666666,23,1,10.573529411764707,Monegasque,0,22.9,14.15,0.35,69.5
1036,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,855,zhou,1999-05-30,Chinese,1.0,18,0,51,2.0,\N,28196,41.0,5,0,alfa,Swiss,24,20,16,16,16,0.0,63,\N,\N,52,17,1:18.200,153.621,24,20,1:15.606,\N,\N,63.0,111123.25396825396,2.0,25.594,,,11.75,0,0.0,0,0.0,12.333333333333334,4,0,12.382716049382717,Monegasque,0,22.9,14.15,0.35,69.5
7,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,1,hamilton,1985-01-07,British,62.0,6,0,131,27.0,\N,28204,161.0,3,0,mercedes,German,44,7,4,4,4,12.0,51,+1:11.679,5717620,39,3,1:47.044,201.887,44,7,1:43.939,1:43.182,1:42.924,51.0,112110.19607843137,2.0,21.1505,15.0,3.0,3.8214285714285716,0,0.6428571428571429,0,0.2857142857142857,6.333333333333333,28,1,3.8214285714285716,Azerbaijani,0,26.6,18.6,0.0,49.5
68,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,4,alonso,1981-07-29,Spanish,16.0,11,0,214,7.0,\N,28207,47.0,5,0,alpine,French,14,10,7,7,7,6.0,51,+1:28.596,5734537,49,8,1:47.989,200.120,14,10,1:44.083,1:43.360,1:43.173,51.0,112441.90196078431,1.0,20.571,6.0,4.0,9.36,0,0.04,0,0.0,9.0,25,1,9.36,Azerbaijani,0,26.6,18.6,0.0,49.5
127,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,20,vettel,1987-07-03,German,13.0,14,0,117,8.0,\N,28209,15.0,9,0,aston_martin,British,5,9,6,6,6,8.0,51,+1:24.099,5730040,41,12,1:48.206,199.719,5,9,1:43.279,1:43.268,1:43.091,51.0,112353.72549019608,1.0,20.249,2.0,3.0,11.130434782608695,0,0.043478260869565216,0,0.0,12.666666666666666,23,1,9.0,Azerbaijani,0,26.6,18.6,0.0,49.5
192,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,815,perez,1990-01-26,Mexican,129.0,2,1,9,44.0,\N,28212,279.0,1,6,red_bull,Austrian,11,2,2,2,2,19.0,51,+20.823,5666764,36,1,1:46.046,203.787,11,2,1:42.733,1:41.955,1:41.641,51.0,111113.01960784313,2.0,22.864,1.0,3.0,6.111111111111111,1,0.3333333333333333,0,0.07407407407407407,2.3333333333333335,27,1,6.111111111111111,Azerbaijani,0,26.6,18.6,0.0,49.5
251,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,817,ricciardo,1989-07-01,Australian,15.0,13,0,1,6.0,\N,28211,65.0,4,0,mclaren,British,3,12,8,8,8,4.0,51,+1:32.207,5738148,44,13,1:48.276,199.589,3,12,1:44.437,1:43.574,\N,51.0,112512.70588235294,1.0,21.794,9.0,3.0,9.11111111111111,0,0.037037037037037035,0,0.037037037037037035,12.666666666666666,27,1,9.11111111111111,Azerbaijani,0,26.6,18.6,0.0,49.5
293,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,822,bottas,1989-08-28,Finnish,40.0,8,0,51,0.0,\N,28206,41.0,6,0,alfa,Swiss,77,15,11,11,11,0.0,50,\N,\N,42,11,1:48.179,199.768,77,15,1:44.478,1:44.444,\N,50.0,113030.7,1.0,20.979,12.0,3.0,5.458333333333333,0,0.4583333333333333,0,0.041666666666666664,7.333333333333333,24,1,11.346153846153847,Azerbaijani,0,26.6,18.6,0.0,49.5
408,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,830,max_verstappen,1997-09-30,Dutch,150.0,1,5,9,44.0,\N,28212,279.0,1,6,red_bull,Austrian,1,3,1,1,1,25.0,51,1:34:05.941,5645941,50,2,1:46.050,203.779,1,3,1:42.722,1:42.227,1:41.706,51.0,110704.72549019608,2.0,21.095,,,2.44,1,0.92,1,0.56,1.6666666666666667,25,0,4.9523809523809526,Azerbaijani,0,26.6,18.6,0.0,49.5
532,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,839,ocon,1996-09-17,French,31.0,9,0,214,7.0,\N,28207,47.0,5,0,alpine,French,31,13,10,10,10,1.0,51,+1:48.184,5754125,36,14,1:48.297,199.551,31,13,1:43.903,1:43.585,\N,51.0,112825.98039215687,1.0,22.638,,,9.038461538461538,0,0.038461538461538464,0,0.038461538461538464,9.0,26,0,8.936507936507937,Azerbaijani,0,26.6,18.6,0.0,49.5
589,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,840,stroll,1998-10-29,Canadian,2.0,17,0,117,8.0,\N,28209,15.0,9,0,aston_martin,British,18,19,16,16,16,0.0,46,\N,\N,38,10,1:48.038,200.029,18,19,1:45.371,\N,\N,46.0,114298.34782608696,1.0,22.059,,,11.192307692307692,0,0.0,0,0.0,13.0,26,0,9.796296296296296,Azerbaijani,0,26.6,18.6,0.0,49.5
646,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,842,gasly,1996-02-07,French,16.0,10,0,213,10.0,\N,28208,27.0,7,0,alphatauri,Italian,10,6,5,5,5,10.0,51,+1:17.299,5723240,39,16,1:48.519,199.143,10,6,1:43.268,1:43.129,1:42.845,51.0,112220.39215686274,1.0,22.698,3.0,3.0,8.333333333333334,0,0.041666666666666664,0,0.0,12.0,24,1,9.32258064516129,Azerbaijani,0,26.6,18.6,0.0,49.5
766,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,846,norris,1999-11-13,British,50.0,7,0,1,6.0,\N,28211,65.0,4,0,mclaren,British,4,11,9,9,9,2.0,51,+1:32.556,5738497,37,9,1:47.997,200.105,4,11,1:44.237,1:43.398,\N,51.0,112519.54901960785,1.0,21.443,5.0,3.0,6.777777777777778,0,0.18518518518518517,0,0.0,5.666666666666667,27,1,8.567164179104477,Azerbaijani,0,26.6,18.6,0.0,49.5
832,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,847,russell,1998-02-15,British,99.0,4,0,131,27.0,\N,28204,161.0,3,0,mercedes,German,63,5,3,3,3,15.0,51,+45.995,5691936,42,4,1:47.177,201.636,63,5,1:43.754,1:43.281,1:42.712,51.0,111606.58823529411,2.0,20.5325,,,10.125,1,0.125,0,0.0,4.333333333333333,24,0,4.743119266055046,Azerbaijani,0,26.6,18.6,0.0,49.5
893,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,848,albon,1996-03-23,Thai,3.0,16,0,3,0.0,\N,28210,3.0,10,0,williams,British,23,17,12,12,12,0.0,50,\N,\N,48,7,1:47.966,200.163,23,17,1:44.719,\N,\N,50.0,113063.02,2.0,23.558500000000002,,,12.5,0,0.0,0,0.0,12.666666666666666,6,0,12.565217391304348,Azerbaijani,0,26.6,18.6,0.0,49.5
945,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,849,latifi,1995-06-29,Canadian,0.0,21,0,3,0.0,\N,28210,3.0,10,0,williams,British,6,18,15,15,15,0.0,50,\N,\N,37,20,1:49.583,197.209,6,18,1:45.367,\N,\N,50.0,114928.74,2.0,25.732,16.0,2.0,15.2,0,0.0,0,0.0,15.0,25,1,13.053191489361701,Azerbaijani,0,26.6,18.6,0.0,49.5
963,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,852,tsunoda,2000-05-11,Japanese,11.0,15,0,213,10.0,\N,28208,27.0,7,0,alphatauri,Italian,22,8,13,13,13,0.0,50,\N,\N,42,5,1:47.523,200.987,22,8,1:43.595,1:43.376,1:43.056,50.0,113096.14,2.0,32.2915,7.0,3.0,11.666666666666666,0,0.0,0,0.0,13.0,24,1,10.666666666666666,Azerbaijani,0,26.6,18.6,0.0,49.5
1018,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,854,mick_schumacher,1999-03-22,German,0.0,19,0,210,0.0,\N,28205,15.0,8,0,haas,American,47,20,14,14,14,0.0,50,\N,\N,40,15,1:48.410,199.343,47,20,1:45.775,\N,\N,50.0,113867.6,2.0,24.602,13.0,5.0,15.869565217391305,0,0.0,0,0.0,15.333333333333334,23,1,14.152173913043478,Azerbaijani,0,26.6,18.6,0.0,49.5
8,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,1,hamilton,1985-01-07,British,77.0,6,0,131,27.0,\N,28224,188.0,3,0,mercedes,German,44,4,3,3,3,15.0,70,+7.006,5788763,69,4,1:16.167,206.120,44,4,1:33.841,1:25.543,1:22.891,70.0,82696.61428571428,2.0,23.843,,,3.8275862068965516,1,0.6206896551724138,0,0.27586206896551724,5.666666666666667,29,0,3.8275862068965516,Canadian,0,20.35,19.25,0.0,39.0
69,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,4,alonso,1981-07-29,Spanish,18.0,10,0,214,10.0,\N,28227,57.0,5,0,alpine,French,14,2,9,9,9,2.0,70,+29.945,5811702,63,6,1:16.578,205.014,14,2,1:32.277,1:24.848,1:21.944,70.0,82952.88571428572,2.0,24.459,,,9.26923076923077,0,0.038461538461538464,0,0.0,7.666666666666667,26,0,9.26923076923077,Canadian,0,20.35,19.25,0.0,39.0
128,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,20,vettel,1987-07-03,German,13.0,14,0,117,1.0,\N,28229,16.0,8,0,aston_martin,British,5,16,12,12,12,0.0,70,+44.245,5826002,63,15,1:17.956,201.390,5,17,1:34.512,\N,\N,70.0,83228.6,2.0,23.5435,,,10.916666666666666,0,0.041666666666666664,0,0.0,9.0,24,0,8.955223880597014,Canadian,0,20.35,19.25,0.0,39.0
252,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,817,ricciardo,1989-07-01,Australian,15.0,13,0,1,0.0,\N,28231,65.0,4,0,mclaren,British,3,9,11,11,11,0.0,70,+43.047,5824804,59,13,1:17.932,201.452,3,9,1:33.636,1:26.375,1:23.749,70.0,83211.4857142857,2.0,26.384999999999998,,,9.071428571428571,0,0.03571428571428571,0,0.03571428571428571,11.0,28,0,9.071428571428571,Canadian,0,20.35,19.25,0.0,39.0
294,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,822,bottas,1989-08-28,Finnish,46.0,8,0,51,10.0,\N,28226,51.0,6,0,alfa,Swiss,77,11,7,7,7,6.0,70,+25.247,5807004,64,8,1:17.010,203.864,77,11,1:33.689,1:26.788,\N,70.0,82957.2,1.0,26.089,,,5.68,0,0.44,0,0.04,8.666666666666666,25,0,11.333333333333334,Canadian,0,20.35,19.25,0.0,39.0
351,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,825,kevin_magnussen,1992-10-05,Danish,15.0,12,0,210,0.0,\N,28225,15.0,9,0,haas,American,20,5,17,17,17,0.0,70,+1:08.180,5849937,11,16,1:18.046,201.158,20,5,1:32.957,1:26.254,1:22.960,70.0,83570.52857142857,1.0,38.262,,,11.666666666666666,0,0.0,0,0.0,14.0,6,0,12.375,Canadian,0,20.35,19.25,0.0,39.0
409,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,830,max_verstappen,1997-09-30,Dutch,175.0,1,6,9,25.0,\N,28232,304.0,1,7,red_bull,Austrian,1,1,1,1,1,25.0,70,1:36:21.757,5781757,64,2,1:15.839,207.012,1,1,1:32.219,1:23.746,1:21.299,70.0,82596.52857142857,2.0,23.9605,,,2.3846153846153846,1,0.9230769230769231,1,0.5769230769230769,1.6666666666666667,26,0,4.915094339622642,Canadian,0,20.35,19.25,0.0,39.0
473,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,832,sainz,1994-09-01,Spanish,102.0,5,0,6,29.0,\N,28223,228.0,2,2,ferrari,Italian,55,3,2,2,2,19.0,70,+0.993,5782750,63,1,1:15.749,207.258,55,3,1:32.781,1:25.197,1:22.096,70.0,82610.71428571429,2.0,24.548000000000002,,,5.814814814814815,1,0.2962962962962963,0,0.0,3.0,27,0,5.814814814814815,Canadian,0,20.35,19.25,0.0,39.0
533,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,839,ocon,1996-09-17,French,39.0,9,0,214,10.0,\N,28227,57.0,5,0,alpine,French,31,7,6,6,6,8.0,70,+23.890,5805647,62,9,1:17.110,203.600,31,7,1:33.012,1:26.135,1:23.529,70.0,82937.81428571428,2.0,24.814500000000002,,,9.074074074074074,0,0.037037037037037035,0,0.037037037037037035,9.666666666666666,27,0,8.953125,Canadian,0,20.35,19.25,0.0,39.0
590,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,840,stroll,1998-10-29,Canadian,3.0,18,0,117,1.0,\N,28229,16.0,8,0,aston_martin,British,18,17,10,10,10,1.0,70,+38.222,5819979,64,10,1:17.421,202.782,18,18,1:35.532,\N,\N,70.0,83142.55714285714,1.0,25.252,,,11.37037037037037,0,0.0,0,0.0,15.0,27,0,9.853211009174313,Canadian,1,20.35,19.25,0.0,39.0
647,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,842,gasly,1996-02-07,French,16.0,11,0,213,0.0,\N,28228,27.0,7,0,alphatauri,Italian,10,15,14,14,14,0.0,70,+45.183,5826940,60,12,1:17.810,201.768,10,16,1:34.492,\N,\N,70.0,83242.0,2.0,23.585,,,8.2,0,0.04,0,0.0,9.666666666666666,25,0,9.1875,Canadian,0,20.35,19.25,0.0,39.0
707,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,844,leclerc,1997-10-16,Monegasque,126.0,3,2,6,29.0,\N,28223,228.0,2,2,ferrari,Italian,16,19,5,5,5,10.0,70,+15.168,5796925,62,3,1:15.901,206.843,16,15,1:33.008,\N,\N,70.0,82813.21428571429,1.0,26.199,,,5.6923076923076925,0,0.19230769230769232,0,0.07692307692307693,4.0,26,0,5.447619047619048,Canadian,0,20.35,19.25,0.0,39.0
767,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,846,norris,1999-11-13,British,50.0,7,0,1,0.0,\N,28231,65.0,4,0,mclaren,British,4,14,15,15,15,0.0,70,+52.145,5833902,63,11,1:17.495,202.588,4,14,1:34.066,\N,\N,70.0,83270.02857142857,2.0,33.583,,,6.857142857142857,0,0.17857142857142858,0,0.0,7.666666666666667,28,0,8.573529411764707,Canadian,0,20.35,19.25,0.0,39.0
833,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,847,russell,1998-02-15,British,111.0,4,0,131,27.0,\N,28224,188.0,3,0,mercedes,German,63,8,4,4,4,12.0,70,+12.313,5794070,63,5,1:16.418,205.443,63,8,1:33.160,1:24.950,1:23.557,70.0,82772.42857142857,2.0,24.009999999999998,,,9.84,0,0.16,0,0.0,3.6666666666666665,25,0,4.7272727272727275,Canadian,0,20.35,19.25,0.0,39.0
894,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,848,albon,1996-03-23,Thai,3.0,17,0,3,0.0,\N,28230,3.0,10,0,williams,British,23,12,13,13,13,0.0,70,+44.893,5826650,59,14,1:17.951,201.403,23,12,1:34.047,1:26.858,\N,70.0,83237.85714285714,2.0,23.667,,,12.428571428571429,0,0.0,0,0.0,13.0,7,0,12.541666666666666,Canadian,0,20.35,19.25,0.0,39.0
946,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,849,latifi,1995-06-29,Canadian,0.0,21,0,3,0.0,\N,28230,3.0,10,0,williams,British,6,18,16,16,16,0.0,70,+59.978,5841735,61,18,1:18.540,199.893,6,19,1:35.660,\N,\N,70.0,83453.35714285714,2.0,27.027,,,15.192307692307692,0,0.0,0,0.0,15.333333333333334,26,0,13.073684210526316,Canadian,1,20.35,19.25,0.0,39.0
1037,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,855,zhou,1999-05-30,Chinese,5.0,16,0,51,10.0,\N,28226,51.0,6,0,alfa,Swiss,24,10,8,8,8,4.0,70,+26.952,5808709,60,7,1:16.927,204.084,24,10,1:33.692,1:26.116,1:24.030,70.0,82981.55714285714,2.0,24.130499999999998,,,12.6,0,0.0,0,0.0,14.0,5,0,12.426829268292684,Canadian,0,20.35,19.25,0.0,39.0
9,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,1,hamilton,1985-01-07,British,93.0,6,0,131,16.0,\N,28234,204.0,3,0,mercedes,German,44,5,3,3,3,16.0,52,+6.225,8276536,52,1,1:30.510,234.312,44,5,1:40.428,1:41.062,1:41.995,52.0,159164.15384615384,3.0,29.4165,1.0,2.0,3.8,1,0.6333333333333333,0,0.26666666666666666,5.0,30,1,3.8,British,1,17.65,11.4,0.15000000000000002,65.0
70,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,4,alonso,1981-07-29,Spanish,28.0,10,0,214,10.0,\N,28237,67.0,5,0,alpine,French,14,7,5,5,5,10.0,52,+9.571,8279882,47,5,1:31.609,231.501,14,7,1:41.598,1:42.209,1:42.116,52.0,159228.5,3.0,28.787,7.0,2.0,9.25925925925926,0,0.037037037037037035,0,0.0,7.666666666666667,27,1,9.25925925925926,British,0,17.65,11.4,0.15000000000000002,65.0
129,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,20,vettel,1987-07-03,German,15.0,13,0,117,2.0,\N,28239,18.0,9,0,aston_martin,British,5,18,9,9,9,2.0,52,+22.356,8292667,52,10,1:32.471,229.343,5,18,1:42.666,\N,\N,52.0,159474.36538461538,3.0,29.192999999999998,,,10.96,0,0.04,0,0.0,9.333333333333334,25,0,9.0,British,0,17.65,11.4,0.15000000000000002,65.0
193,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,815,perez,1990-01-26,Mexican,147.0,2,1,9,24.0,\N,28242,328.0,1,7,red_bull,Austrian,11,4,2,2,2,18.0,52,+3.779,8274090,47,3,1:30.937,233.212,11,4,1:40.521,1:42.513,1:41.616,52.0,159117.11538461538,3.0,32.7285,16.0,4.0,5.964285714285714,1,0.35714285714285715,0,0.07142857142857142,1.6666666666666667,28,1,5.964285714285714,British,0,17.65,11.4,0.15000000000000002,65.0
253,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,817,ricciardo,1989-07-01,Australian,15.0,14,0,1,8.0,\N,28241,73.0,4,0,mclaren,British,3,14,13,13,13,0.0,52,+32.817,8303128,34,11,1:32.644,228.914,3,14,1:41.933,1:44.355,\N,52.0,159675.53846153847,4.0,30.06866666666667,5.0,2.0,9.137931034482758,0,0.034482758620689655,0,0.034482758620689655,10.666666666666666,29,1,9.137931034482758,British,0,17.65,11.4,0.15000000000000002,65.0
352,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,825,kevin_magnussen,1992-10-05,Danish,16.0,12,0,210,5.0,\N,28235,20.0,8,0,haas,American,20,17,10,10,10,1.0,52,+24.590,8294901,52,12,1:32.661,228.872,20,17,1:42.159,\N,\N,52.0,159517.32692307694,2.0,29.473,,,12.428571428571429,0,0.0,0,0.0,16.666666666666668,7,0,12.46938775510204,British,0,17.65,11.4,0.15000000000000002,65.0
410,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,830,max_verstappen,1997-09-30,Dutch,181.0,1,6,9,24.0,\N,28242,328.0,1,7,red_bull,Austrian,1,2,7,7,7,6.0,52,+18.777,8289088,44,8,1:32.354,229.633,1,2,1:39.129,1:40.655,1:41.055,52.0,159405.53846153847,4.0,29.133333333333336,,,2.3333333333333335,0,0.9259259259259259,0,0.5925925925925926,1.6666666666666667,27,0,4.878504672897196,British,0,17.65,11.4,0.15000000000000002,65.0
474,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,832,sainz,1994-09-01,Spanish,127.0,4,1,6,37.0,\N,28233,265.0,2,3,ferrari,Italian,55,1,1,1,1,25.0,52,2:17:50.311,8270311,44,2,1:30.813,233.530,55,1,1:40.190,1:41.602,1:40.983,52.0,159044.4423076923,3.0,28.5045,6.0,2.0,5.678571428571429,1,0.32142857142857145,1,0.0,2.6666666666666665,28,1,5.678571428571429,British,0,17.65,11.4,0.15000000000000002,65.0
591,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,840,stroll,1998-10-29,Canadian,3.0,19,0,117,2.0,\N,28239,18.0,9,0,aston_martin,British,18,20,11,11,11,0.0,52,+26.147,8296458,52,9,1:32.379,229.571,18,20,1:43.430,\N,\N,52.0,159547.26923076922,3.0,29.206000000000003,8.0,2.0,11.321428571428571,0,0.0,0,0.0,13.333333333333334,28,1,9.854545454545455,British,0,17.65,11.4,0.15000000000000002,65.0
708,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,844,leclerc,1997-10-16,Monegasque,138.0,3,2,6,37.0,\N,28233,265.0,2,3,ferrari,Italian,16,3,4,4,4,12.0,52,+8.546,8278857,52,4,1:31.282,232.330,16,3,1:39.846,1:41.247,1:41.298,52.0,159208.78846153847,2.0,28.805,2.0,2.0,5.666666666666667,0,0.18518518518518517,0,0.07407407407407407,3.6666666666666665,27,1,5.443396226415095,British,0,17.65,11.4,0.15000000000000002,65.0
768,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,846,norris,1999-11-13,British,58.0,7,0,1,8.0,\N,28241,73.0,4,0,mclaren,British,4,6,6,6,6,8.0,52,+11.943,8282254,47,6,1:31.645,231.410,4,6,1:41.515,1:41.821,1:42.084,52.0,159274.11538461538,3.0,28.802999999999997,4.0,2.0,7.137931034482759,0,0.1724137931034483,0,0.0,10.0,29,1,8.666666666666666,British,1,17.65,11.4,0.15000000000000002,65.0
947,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,849,latifi,1995-06-29,Canadian,0.0,20,0,3,0.0,\N,28240,3.0,10,0,williams,British,6,10,12,12,12,0.0,52,+32.511,8302822,48,13,1:33.286,227.339,6,10,1:41.998,1:43.273,2:03.095,52.0,159669.65384615384,3.0,28.633499999999998,14.0,2.0,15.222222222222221,0,0.0,0,0.0,15.333333333333334,27,1,13.104166666666666,British,0,17.65,11.4,0.15000000000000002,65.0
964,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,852,tsunoda,2000-05-11,Japanese,11.0,15,0,213,0.0,\N,28238,27.0,7,0,alphatauri,Italian,22,13,14,14,14,0.0,52,+40.910,8311221,51,15,1:33.832,226.016,22,13,1:41.893,1:44.311,\N,52.0,159831.17307692306,3.0,32.1035,10.0,2.0,11.72,0,0.0,0,0.0,13.333333333333334,25,1,10.7,British,0,17.65,11.4,0.15000000000000002,65.0
1019,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,854,mick_schumacher,1999-03-22,German,4.0,17,0,210,5.0,\N,28235,20.0,8,0,haas,American,47,19,8,8,8,4.0,52,+18.995,8289306,48,7,1:32.109,230.244,47,19,1:42.708,\N,\N,52.0,159409.73076923078,3.0,29.9895,18.0,2.0,15.791666666666666,0,0.0,0,0.0,14.333333333333334,24,1,14.151079136690647,British,0,17.65,11.4,0.15000000000000002,65.0
10,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,1,hamilton,1985-01-07,British,109.0,6,0,131,33.0,\N,28244,237.0,3,0,mercedes,German,44,8,3,3,3,15.0,71,+41.217,5105529,63,5,1:09.000,225.286,44,9,1:06.079,1:05.475,1:13.151,71.0,71908.85915492958,2.0,22.8615,3.0,2.0,3.774193548387097,1,0.6451612903225806,0,0.25806451612903225,3.3333333333333335,31,2,3.774193548387097,Austrian,0,19.9,12.25,0.05,47.0
71,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,4,alonso,1981-07-29,Spanish,29.0,10,0,214,14.0,\N,28247,81.0,5,0,alpine,French,14,19,10,10,10,1.0,70,\N,\N,62,3,1:08.558,226.739,14,8,1:06.016,1:06.082,1:06.103,70.0,72610.52857142857,3.0,22.543666666666667,9.5,1.0,9.107142857142858,0,0.03571428571428571,0,0.0,7.0,28,2,9.107142857142858,Austrian,0,19.9,12.25,0.05,47.0
130,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,20,vettel,1987-07-03,German,15.0,14,0,117,0.0,\N,28249,18.0,9,0,aston_martin,British,5,18,17,17,17,0.0,70,\N,\N,62,15,1:10.001,222.065,5,20,1:07.083,\N,\N,70.0,72873.4857142857,2.0,21.847499999999997,14.5,1.5,10.884615384615385,0,0.038461538461538464,0,0.0,9.0,26,2,9.0,Austrian,0,19.9,12.25,0.05,47.0
254,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,817,ricciardo,1989-07-01,Australian,17.0,12,0,1,8.0,\N,28251,81.0,4,0,mclaren,British,3,11,9,9,9,2.0,70,\N,\N,61,13,1:09.924,222.309,3,16,1:06.613,\N,\N,70.0,72580.8,2.0,21.622500000000002,10.0,1.0,9.266666666666667,0,0.03333333333333333,0,0.03333333333333333,10.666666666666666,30,2,9.266666666666667,Austrian,0,19.9,12.25,0.05,47.0
